ID,活动,商品,订单号,用户ID,数量,单价,秒杀状态,订单状态,创建时间
2243,压测专用活动-20260421,并发压测商品-100库存-20260421,ORD202604211107221654,54,1,9.90,已超时,已取消,"2026-04-21 11:07:23"
2242,压测专用活动-20260421,并发压测商品-100库存-20260421,ORD202604211107155777,2,1,9.90,已超时,已取消,"2026-04-21 11:07:16"
2241,压测专用活动-20260421,并发压测商品-100库存-20260421,ORD202604211107148505,26,1,9.90,已超时,已取消,"2026-04-21 11:07:15"
2240,压测专用活动-20260421,并发压测商品-100库存-20260421,ORD202604211107149618,7,1,9.90,已超时,已取消,"2026-04-21 11:07:15"
2239,压测专用活动-20260421,并发压测商品-100库存-20260421,ORD202604211107146242,5,1,9.90,已超时,已取消,"2026-04-21 11:07:14"
2238,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050078493,1000,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2237,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062020,998,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2236,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050068997,999,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2235,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050064995,996,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2234,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050065571,997,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2233,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062047,994,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2232,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050068066,995,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2231,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050069873,993,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2230,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062291,992,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2229,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050068977,984,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2228,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050061132,990,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2227,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050063096,991,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2226,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050064286,989,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2225,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050063870,987,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2224,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050061509,988,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2223,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050066029,981,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2222,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050068354,982,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2221,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050061050,983,1,9.90,已超时,已取消,"2026-04-21 10:50:07"
2220,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050064327,978,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2219,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050066209,986,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2218,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050069347,970,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2217,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062837,979,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2216,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050069412,980,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2215,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050063809,974,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2214,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050063688,977,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2213,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050061375,972,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2212,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062831,969,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2211,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050067764,976,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2210,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050069584,975,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2209,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062856,973,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2208,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050066195,971,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2207,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050069682,967,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2206,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062860,968,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2205,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050064300,964,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2204,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050061031,965,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2203,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050066986,960,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2202,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050063889,963,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2201,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050067917,966,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2200,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050062322,962,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2199,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057900,961,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2198,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050056764,959,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2197,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050054399,957,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2196,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050056136,956,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2195,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050056074,951,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2194,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050056567,954,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2193,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050055349,958,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2192,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050056092,955,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2191,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050053750,953,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2190,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050055739,952,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2189,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050059521,950,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2188,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050058646,948,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2187,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050058675,946,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2186,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057047,947,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2185,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050058667,945,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2184,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050055731,944,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2183,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050052757,943,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2182,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050058532,942,1,9.90,已超时,已取消,"2026-04-21 10:50:06"
2181,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050058282,929,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2180,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050054852,941,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2179,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050055510,939,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2178,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050051887,940,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2177,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050054586,935,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2176,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050056596,938,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2175,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050051209,936,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2174,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050055428,928,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2173,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057355,932,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2172,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057314,933,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2171,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057996,931,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2170,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050053491,920,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2169,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057582,917,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2168,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057715,927,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2167,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050053874,930,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2166,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057538,926,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2165,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050053742,925,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2164,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050054193,923,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2163,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050057418,924,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2162,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050059080,922,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2161,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050053558,921,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2160,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050043603,918,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2159,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050044790,919,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2158,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050043640,916,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2157,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050044611,915,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2156,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050041514,914,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2155,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050041977,913,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2154,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050044498,912,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2153,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050047597,910,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2152,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050041021,911,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2151,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050048765,909,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2150,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050046197,908,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2149,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050045659,907,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2148,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050048551,906,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2147,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050049746,904,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2146,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050045230,905,1,9.90,已超时,已取消,"2026-04-21 10:50:05"
2145,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050049800,902,1,9.90,已超时,已取消,"2026-04-21 10:50:04"
2144,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050042071,903,1,9.90,已超时,已取消,"2026-04-21 10:50:04"
2143,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050046299,901,1,9.90,已超时,已取消,"2026-04-21 10:50:04"
2142,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050039029,900,1,9.90,已超时,已取消,"2026-04-21 10:50:04"
2141,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050037276,892,1,9.90,已超时,已取消,"2026-04-21 10:50:04"
2140,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050031507,899,1,9.90,已超时,已取消,"2026-04-21 10:50:04"
2139,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050036820,898,1,9.90,已超时,已取消,"2026-04-21 10:50:03"
2138,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050039384,897,1,9.90,已超时,已取消,"2026-04-21 10:50:03"
2137,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050031862,895,1,9.90,已超时,已取消,"2026-04-21 10:50:03"
2136,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211050031016,896,1,9.90,已超时,已取消,"2026-04-21 10:50:03"
